trajID,t,x,y,z
607,1,314.5,186,0
607,2,294.5,186.5,0
607,3,275.5,187,0
607,4,257.5,187.5,0
607,5,238,188,0
607,6,219,188,0
607,7,201,188.5,0
607,8,183,188.5,0
607,9,165,188.5,0
607,10,146,189,0
607,11,129,189.5,0
607,12,111,189.5,0
607,13,93.5,189.5,0
607,14,76,190.5,0
607,15,58.5,190.5,0
607,16,41.5,191.5,0
607,17,24.5,191.5,0
607,18,7.33333333333333,191.833333333333,0
608,1,320.5,177,0
608,2,298.5,177.5,0
608,3,276,177.5,0
608,4,254.5,178.5,0
608,5,234,178.5,0
608,6,210.5,179,0
608,7,189.5,179.5,0
608,8,169.5,179.5,0
608,9,147,180.5,0
608,10,127,180.5,0
608,11,107,181.5,0
608,12,86.5,181.5,0
608,13,65.5,182.5,0
608,14,45.5,182.5,0
608,15,26,183.5,0
608,16,5.83333333333333,184.166666666667,0
609,1,57,60.5,0
609,2,83,59.5,0
609,3,108.5,56,0
609,4,134.5,56,0
609,5,161,53.5,0
609,6,188.5,54,0
609,7,216.5,51.5,0
609,8,244,50.5,0
609,9,273,49.5,0
609,10,301.5,48.5,0
609,11,329.833333333333,47.5,0
610,1,44,85,0
610,2,71,83.5,0
610,3,98,82,0
610,4,124.5,81,0
610,5,153.5,79.5,0
610,6,181,78.5,0
610,7,212,76.5,0
610,8,242.5,75.5,0
610,9,271.5,74,0
610,10,301.666666666667,72.5,0
611,1,52,101.5,0
611,2,76.5,100.5,0
611,3,101,99.5,0
611,4,126,98,0
611,5,152.5,97,0
611,6,178,96,0
611,7,204.5,95,0
611,8,232.5,94,0
611,9,259,93,0
611,10,287.5,91.5,0
611,11,315.5,90.5,0
611,12,343.166666666667,89.3333333333333,0
612,1,33.5,120,0
612,2,56.5,119,0
612,3,79.5,118,0
612,4,102,117.5,0
612,5,125.5,116.5,0
612,6,149,115.5,0
612,7,172.5,114.5,0
612,8,196.5,113.5,0
612,9,221,113,0
612,10,246,112,0
612,11,270.5,111,0
612,12,296,110,0
612,13,321,109,0
613,1,319.5,186,0
613,2,301.5,186.5,0
613,3,283.5,187,0
613,4,266,187,0
613,5,249,186.5,0
613,6,231.5,188,0
613,7,213.5,188,0
613,8,197,187.5,0
613,9,180,188,0
613,10,163,189,0
613,11,146.5,189,0
613,12,130.5,189,0
613,13,114.5,190,0
613,14,98.5,190,0
613,15,81.5,190.5,0
613,16,66,191.5,0
613,17,50.5,191,0
613,18,34.5,191.5,0
613,19,18.8333333333333,191.833333333333,0
614,1,303,166.5,0
614,2,281.5,166,0
614,3,261,166.5,0
614,4,241.5,167.5,0
614,5,220,168.5,0
614,6,199.5,169,0
614,7,179.5,168.5,0
614,8,160,169,0
614,9,140.5,170,0
614,10,120.5,171.5,0
614,11,101,171.5,0
614,12,81.3333333333333,172.333333333333,0
615,1,47,103,0
615,2,70.5,102,0
615,3,95,101,0
615,4,119,100,0
615,5,143.5,99,0
615,6,168,98,0
615,7,193,97,0
615,8,219.5,96,0
615,9,244,95,0
615,10,270,94,0
615,11,296.5,92.5,0
615,12,322.166666666667,91.3333333333333,0
616,1,315.5,195.5,0
616,2,299,195.5,0
616,3,281,195.5,0
616,4,264.5,196.5,0
616,5,248,197,0
616,6,231,197.5,0
616,7,214,197.5,0
616,8,197.5,198,0
616,9,181.5,198,0
616,10,165.5,198,0
616,11,149,198.5,0
616,12,133,199,0
616,13,118,199,0
616,14,102,199,0
616,15,86,199,0
616,16,70.5,200,0
616,17,55.5,200,0
616,18,39.5,200.5,0
616,19,24.5,201,0
616,20,9.16666666666667,201.333333333333,0
617,1,317.5,177.5,0
617,2,299,177.5,0
617,3,280,178.5,0
617,4,262,178.5,0
617,5,243.5,179,0
617,6,225,179.5,0
617,7,208,180,0
617,8,189.5,180,0
617,9,172,181,0
617,10,154.5,181,0
617,11,137.5,181,0
617,12,119.5,181.5,0
617,13,102.5,182,0
617,14,85.5,182,0
617,15,69.5,182.5,0
617,16,52.5,183,0
617,17,35.5,183,0
617,18,18.8333333333333,183.333333333333,0
618,1,33.5,120,0
618,2,57.5,118,0
618,3,81,117,0
618,4,104.5,118,0
618,5,129.5,117,0
618,6,154,116,0
618,7,179,115,0
618,8,203.5,114,0
618,9,229.5,113,0
618,10,255.5,111.5,0
618,11,281.5,110.5,0
618,12,308,110.5,0
618,13,334.166666666667,109.666666666667,0
619,1,52.5,73.5,0
619,2,79,72.5,0
619,3,107.5,71.5,0
619,4,136,70.5,0
619,5,163.5,70,0
619,6,192.5,69.5,0
619,7,222,68.5,0
619,8,252,67.5,0
619,9,281,66.5,0
619,10,311,65,0
619,11,340.666666666667,63.8333333333333,0
620,1,305.5,167,0
620,2,283,167.5,0
620,3,262.5,167.5,0
620,4,241.5,168.5,0
620,5,220,169,0
620,6,199,169.5,0
620,7,179.5,169.5,0
620,8,159,170,0
620,9,139,170,0
620,10,120,170.5,0
620,11,100.5,172,0
620,12,81,172,0
620,13,61.5,172,0
620,14,42.5,173,0
620,15,23.1666666666667,173.333333333333,0
621,1,313,178,0
621,2,293.5,179,0
621,3,275.5,179,0
621,4,258,179.5,0
621,5,240,180,0
621,6,222.5,180,0
621,7,204.5,180.5,0
621,8,188,181,0
621,9,171,181.5,0
621,10,153.5,181.5,0
621,11,136.5,181.5,0
621,12,121,182.5,0
621,13,104.5,182.5,0
621,14,87.5,183.5,0
621,15,71.5,183.5,0
621,16,54.5,184,0
621,17,38.5,184.5,0
621,18,22.1666666666667,184.833333333333,0
622,1,42.5,82.5,0
622,2,64.5,81.5,0
622,3,88.5,80.5,0
622,4,112,78.5,0
622,5,136,77.5,0
622,6,159,76,0
622,7,183.5,75,0
622,8,221,73,0
622,9,246.5,72,0
622,10,271.5,70.5,0
622,11,297.5,69.5,0
622,12,323,68.3333333333333,0
623,1,323,174,0
623,2,299.5,174.5,0
623,3,276,175.5,0
623,4,251.5,176.5,0
623,5,227.5,177.5,0
623,6,205.5,178.5,0
623,7,181.5,179.5,0
623,8,158.5,180.5,0
623,9,136.5,181.5,0
623,10,114,181.5,0
623,11,92,182.5,0
623,12,71,183.5,0
623,13,49,184.5,0
623,14,27.5,185,0
623,15,6,185.833333333333,0
624,1,53.5,80.5,0
624,2,78.5,79.5,0
624,3,103,78.5,0
624,4,129,77.5,0
624,5,167.5,75.5,0
624,6,194,74.5,0
624,7,222,73,0
624,8,248.5,72,0
624,9,275.5,70.5,0
624,10,303,69,0
624,11,330,67.6666666666667,0
625,1,312.5,185.5,0
625,2,294.5,185.5,0
625,3,278,186.5,0
625,4,261,186.5,0
625,5,244,187,0
625,6,227,187,0
625,7,202.5,187.5,0
625,8,186.5,188,0
625,9,169.5,188.5,0
625,10,154,188.5,0
625,11,138.5,189,0
625,12,122,189,0
625,13,106.5,189,0
625,14,90.5,189,0
625,15,76,190,0
625,16,60,190,0
625,17,45,190,0
625,18,29,191,0
625,19,13.3333333333333,191.333333333333,0
626,1,51,79,0
626,2,76,78,0
626,3,101.5,77,0
626,4,127,76,0
626,5,152.5,75,0
626,6,179,74,0
626,7,206.5,72.5,0
626,8,233.5,72,0
626,9,261,70,0
626,10,288,68.5,0
626,11,317,67.5,0
626,12,344.833333333333,66,0
627,1,43,104,0
627,2,67,103,0
627,3,94,102,0
627,4,117.5,101,0
627,5,142.5,100,0
627,6,167.5,98.5,0
627,7,194,97.5,0
627,8,220.5,96.5,0
627,9,247.5,95.5,0
627,10,275.5,94.5,0
627,11,303,93,0
627,12,330.5,91.8333333333333,0
628,1,42,123.5,0
628,2,67.5,122.5,0
628,3,93,121.5,0
628,4,119,121,0
628,5,145.5,119.5,0
628,6,172,119,0
628,7,199,118,0
628,8,226,117,0
628,9,253.5,116,0
628,10,282,115,0
628,11,310,114,0
628,12,338,113,0
629,1,36,105,0
629,2,59.5,104.5,0
629,3,82,103.5,0
629,4,106,102.5,0
629,5,130.5,101.5,0
629,6,167,100,0
629,7,191,99,0
629,8,216,98,0
629,9,242,97,0
629,10,267,96,0
629,11,294,94.5,0
629,12,320,93.3333333333333,0
630,1,54.5,84.5,0
630,2,81,83,0
630,3,106,82,0
630,4,133,81,0
630,5,160,80,0
630,6,188.5,78.5,0
630,7,217,77.5,0
630,8,245.5,76.5,0
630,9,274,74.5,0
630,10,302.5,73.5,0
630,11,331,72.1666666666667,0
631,1,314.5,185.5,0
631,2,297,186,0
631,3,279.5,186,0
631,4,262,186.5,0
631,5,245,186.5,0
631,6,228,186.5,0
631,7,211.5,187.5,0
631,8,194.5,187.5,0
631,9,178,187.5,0
631,10,161.5,188.5,0
631,11,145,188.5,0
631,12,129,188.5,0
631,13,113.5,189.5,0
631,14,97,189.5,0
631,15,81.5,189.5,0
631,16,65,189.5,0
631,17,49.5,190,0
631,18,34,190.5,0
631,19,18.1666666666667,190.833333333333,0
632,1,30.5,124.5,0
632,2,56,124.5,0
632,3,82.5,123.5,0
632,4,108.5,122.5,0
632,5,135.5,121.5,0
632,6,162.5,121,0
632,7,189.5,120,0
632,8,218,119,0
632,9,246,118,0
632,10,275,117,0
632,11,303.5,116,0
632,12,332,115,0
633,1,305,167.5,0
633,2,283.5,167.5,0
633,3,262.5,168.5,0
633,4,242,168.5,0
633,5,220.5,169,0
633,6,200,169,0
633,7,180,169,0
633,8,159.5,170.5,0
633,9,139.5,172,0
633,10,120,171,0
633,11,99.5,171.5,0
633,12,80.5,173.5,0
633,13,61,173,0
633,14,42,174.5,0
633,15,22.8333333333333,175.5,0
634,1,311.5,195.5,0
634,2,295.5,195.5,0
634,3,278.5,195.5,0
634,4,262.5,196,0
634,5,246,196,0
634,6,230,196,0
634,7,214,196,0
634,8,198.5,196.5,0
634,9,182.5,197,0
634,10,166.5,197,0
634,11,151,197,0
634,12,135.5,198,0
634,13,120.5,198,0
634,14,104.5,198,0
634,15,89.5,198,0
634,16,75,199,0
634,17,59.5,199,0
634,18,44.5,199.5,0
634,19,29.5,200,0
634,20,14.3333333333333,200.333333333333,0
635,1,35,58.5,0
635,2,62,57.5,0
635,3,89,55.5,0
635,4,114.5,54.5,0
635,5,141.5,53,0
635,6,169,52,0
635,7,197,50.5,0
635,8,224.5,49,0
635,9,253,48,0
635,10,281.5,46.5,0
635,11,310.5,45,0
635,12,339.166666666667,43.6666666666667,0
636,1,304.5,167.5,0
636,2,282.5,168,0
636,3,260.5,168.5,0
636,4,240,168.5,0
636,5,218.5,170,0
636,6,197.5,170,0
636,7,177.5,171,0
636,8,156.5,171,0
636,9,136.5,171.5,0
636,10,116.5,172.5,0
636,11,96.5,172.5,0
636,12,76.5,173,0
636,13,56.5,173,0
636,14,37.5,173,0
636,15,17.8333333333333,173.166666666667,0
637,1,64,57.5,0
637,2,91.5,55.5,0
637,3,120,54.5,0
637,4,148,52.5,0
637,5,177,51,0
637,6,207,49,0
637,7,237,48,0
637,8,267.5,46,0
637,9,298.5,44.5,0
637,10,329,43,0
638,1,52,61,0
638,2,79,59.5,0
638,3,104,58.5,0
638,4,130,56.5,0
638,5,156,55.5,0
638,6,183.5,53.5,0
638,7,211,51,0
638,8,239.5,50,0
638,9,267.5,49.5,0
638,10,297,48.5,0
638,11,325.666666666667,47.6666666666667,0
639,1,43,83.5,0
639,2,69.5,82.5,0
639,3,96.5,81.5,0
639,4,122,80.5,0
639,5,148.5,79.5,0
639,6,175.5,78,0
639,7,204,77,0
639,8,233,76,0
639,9,261,75,0
639,10,289,73.5,0
639,11,317.333333333333,72.3333333333333,0
640,1,310.5,178,0
640,2,288,178,0
640,3,265.5,178.5,0
640,4,244,179,0
640,5,221.5,179.5,0
640,6,200.5,180,0
640,7,179.5,180.5,0
640,8,158.5,181,0
640,9,138,181,0
640,10,116.5,182,0
640,11,96.5,182,0
640,12,76,182.5,0
640,13,56,183,0
640,14,36.5,183,0
640,15,16.5,183.333333333333,0
641,1,65,57,0
641,2,91.5,55,0
641,3,117.5,54,0
641,4,144,52.5,0
641,5,171,51.5,0
641,6,197.5,49.5,0
641,7,225.5,48.5,0
641,8,253.5,47.5,0
641,9,282.5,45.5,0
641,10,310.833333333333,44.1666666666667,0
642,1,317.5,186.5,0
642,2,298,186.5,0
642,3,278.5,186.5,0
642,4,259,187.5,0
642,5,240.5,187.5,0
642,6,221,187.5,0
642,7,202,188.5,0
642,8,184,188.5,0
642,9,165,188.5,0
642,10,147,188.5,0
642,11,128.5,189.5,0
642,12,110.5,189.5,0
642,13,93,190,0
642,14,75,190.5,0
642,15,57.5,190.5,0
642,16,40,191,0
642,17,22.3333333333333,191.333333333333,0
643,1,304,168.5,0
643,2,282.5,169,0
643,3,261.5,169.5,0
643,4,241.5,170,0
643,5,220.5,171,0
643,6,200,171,0
643,7,180,171.5,0
643,8,159.5,171.5,0
643,9,140.5,172,0
643,10,121,172.5,0
643,11,101.5,173,0
643,12,82,173.5,0
643,13,63,174.5,0
643,14,44.5,174,0
643,15,25.5,174.333333333333,0
644,1,309.5,177,0
644,2,287.5,177,0
644,3,265,177,0
644,4,243,178,0
644,5,221,178,0
644,6,200,178.5,0
644,7,179,179,0
644,8,158,179.5,0
644,9,137.5,179.5,0
644,10,117,180.5,0
644,11,97,181,0
644,12,76,181.5,0
644,13,56,181.5,0
644,14,36,182.5,0
644,15,15.6666666666667,183,0
645,1,316.5,187.5,0
645,2,298,187.5,0
645,3,279.5,188,0
645,4,261.5,188.5,0
645,5,243.5,189,0
645,6,225,189,0
645,7,207.5,189.5,0
645,8,189.5,190,0
645,9,172,190,0
645,10,155,190,0
645,11,138,190,0
645,12,120.5,190,0
645,13,103.5,191,0
645,14,87,191,0
645,15,70,191,0
645,16,53.5,192,0
645,17,37,192,0
645,18,20.3333333333333,192.333333333333,0
646,1,301,167,0
646,2,279,167,0
646,3,258,168,0
646,4,239.5,168.5,0
646,5,217,169.5,0
646,6,196,169.5,0
646,7,176,170,0
646,8,156.5,170,0
646,9,137,170,0
646,10,117,171,0
646,11,97,172,0
646,12,77,172,0
646,13,58.5,172.5,0
646,14,38.5,172.5,0
646,15,19,172.666666666667,0
647,1,43,57,0
647,2,76.5,55.5,0
647,3,102,54,0
647,4,132.5,52.5,0
647,5,162,51.5,0
647,6,192.5,49.5,0
647,7,224,48,0
647,8,256.5,47,0
647,9,287,45,0
647,10,318.5,43.5,0
648,1,319.5,186.5,0
648,2,302,187,0
648,3,284.5,187,0
648,4,268,187,0
648,5,250.5,188,0
648,6,233.5,188,0
648,7,217,188,0
648,8,200,189,0
648,9,183.5,189,0
648,10,167,189,0
648,11,151,189.5,0
648,12,135,190,0
648,13,119,190,0
648,14,103,190,0
648,15,87.5,190.5,0
648,16,72,191,0
648,17,56.5,191,0
648,18,41,191.5,0
648,19,25.5,191.5,0
648,20,10,191.666666666667,0
649,1,320,192.5,0
649,2,303.5,193,0
649,3,285.5,192.5,0
649,4,268.5,193.5,0
649,5,251.5,193.5,0
649,6,235,193.5,0
649,7,218,193.5,0
649,8,202,194,0
649,9,186,195,0
649,10,169,194.5,0
649,11,153,194.5,0
649,12,137,196,0
649,13,121,196,0
649,14,105,196,0
649,15,89.5,196,0
649,16,73.5,197,0
649,17,58.5,197,0
649,18,42.5,197,0
649,19,27.5,198,0
649,20,12.1666666666667,198.333333333333,0
650,1,39,82.5,0
650,2,64.5,81.5,0
650,3,90,80,0
650,4,116,78.5,0
650,5,144.5,77.5,0
650,6,170.5,76.5,0
650,7,197.5,75.5,0
650,8,226,74,0
650,9,254,73,0
650,10,281.5,71.5,0
650,11,309,70,0
650,12,336.666666666667,68.6666666666667,0
651,1,324,187,0
651,2,305.5,187.5,0
651,3,287,187.5,0
651,4,269,187.5,0
651,5,251.5,188,0
651,6,233.5,188,0
651,7,207,189,0
651,8,190.5,189,0
651,9,173,189,0
651,10,156.5,190,0
651,11,139.5,190,0
651,12,122.5,190,0
651,13,98,190.5,0
651,14,73.5,191,0
651,15,57.5,191.5,0
651,16,41.5,191.5,0
651,17,25.5,191.5,0
651,18,9.5,191.666666666667,0
652,1,46,105.5,0
652,2,70,104.5,0
652,3,91,103.5,0
652,4,113,102.5,0
652,5,136.5,101.5,0
652,6,160.5,100.5,0
652,7,184,99.5,0
652,8,207.5,98.5,0
652,9,232.5,97.5,0
652,10,256,96.5,0
652,11,281,96,0
652,12,306,95,0
652,13,330.5,94.1666666666667,0
653,1,28,124.5,0
653,2,50.5,124,0
653,3,73,123,0
653,4,96,122,0
653,5,119.5,121,0
653,6,143.5,120.5,0
653,7,166.5,119.5,0
653,8,190,118.5,0
653,9,214.5,118,0
653,10,239.5,117.5,0
653,11,264,116.5,0
653,12,289,115.5,0
653,13,314.5,114.5,0
653,14,339.5,113.5,0
654,1,317.5,168,0
654,2,296,168,0
654,3,274.5,168.5,0
654,4,253,169,0
654,5,232.5,169.5,0
654,6,211.5,169.5,0
654,7,190.5,170,0
654,8,170.5,170.5,0
654,9,150,171.5,0
654,10,131,171.5,0
654,11,111,172,0
654,12,91,172.5,0
654,13,72,173.5,0
654,14,52.5,174,0
654,15,33.5,174.5,0
654,16,14.3333333333333,175.166666666667,0
655,1,46.5,57,0
655,2,72,55.5,0
655,3,91.5,54.5,0
655,4,115,53,0
655,5,138,51.5,0
655,6,162,50.5,0
655,7,186.5,49.5,0
655,8,210,48,0
655,9,234,47,0
655,10,259.5,46,0
655,11,285.5,44,0
655,12,310.5,43,0
655,13,336,41.6666666666667,0
656,1,311,168.5,0
656,2,289.5,169,0
656,3,268,169.5,0
656,4,246,169.5,0
656,5,225,170.5,0
656,6,204,170.5,0
656,7,183,171.5,0
656,8,163,171.5,0
656,9,143,171.5,0
656,10,123,173,0
656,11,102.5,173,0
656,12,82.5,174,0
656,13,62.5,174,0
656,14,43.5,174.5,0
656,15,23.8333333333333,175,0
657,1,35.5,121.5,0
657,2,57.5,120.5,0
657,3,81.5,119.5,0
657,4,105,119,0
657,5,128,118,0
657,6,152,117,0
657,7,176,116,0
657,8,200.5,115.5,0
657,9,224.5,114,0
657,10,249.5,113,0
657,11,275,112.5,0
657,12,301,111.5,0
657,13,326.5,110.666666666667,0
658,1,52,101.5,0
658,2,74,100.5,0
658,3,95.5,99.5,0
658,4,117.5,98.5,0
658,5,140.5,97.5,0
658,6,163,97,0
658,7,185.5,96,0
658,8,209,95,0
658,9,233,94,0
658,10,257.5,93,0
658,11,280.5,92.5,0
658,12,305,91.5,0
658,13,329,90.6666666666667,0
659,1,51.5,59.5,0
659,2,78,58,0
659,3,106,56.5,0
659,4,133,55.5,0
659,5,160.5,54,0
659,6,188,52.5,0
659,7,216.5,51,0
659,8,246,50,0
659,9,274.5,48,0
659,10,304,46.5,0
659,11,333.166666666667,45,0
660,1,322.5,167,0
660,2,301.5,167,0
660,3,280.5,168,0
660,4,260,167.5,0
660,5,239,168.5,0
660,6,219,169,0
660,7,199,169,0
660,8,179.5,170,0
660,9,159.5,170,0
660,10,140,171,0
660,11,121,172,0
660,12,102.5,172,0
660,13,82.5,173,0
660,14,64.5,173,0
660,15,45,173.5,0
660,16,27,173.5,0
660,17,8.5,173.666666666667,0
661,1,315,177.5,0
661,2,296,179,0
661,3,276,178,0
661,4,257,178.5,0
661,5,238,178.5,0
661,6,219,180,0
661,7,201,179,0
661,8,183,179,0
661,9,164,180,0
661,10,146,180,0
661,11,129,180,0
661,12,111,182.5,0
661,13,93,181,0
661,14,75.5,183.5,0
661,15,58.5,183.5,0
661,16,41,183.5,0
661,17,23.6666666666667,184.333333333333,0
662,1,42.5,60.5,0
662,2,68,59.5,0
662,3,94.5,58,0
662,4,119,56.5,0
662,5,145.5,55,0
662,6,172,54,0
662,7,200,52,0
662,8,227.5,51,0
662,9,256.5,49.5,0
662,10,284.5,48,0
662,11,312.666666666667,46.6666666666667,0
663,1,324.5,185.5,0
663,2,304.5,185.5,0
663,3,285.5,185.5,0
663,4,267,186.5,0
663,5,246.5,186.5,0
663,6,229,186.5,0
663,7,211.5,187.5,0
663,8,193,187.5,0
663,9,173,188,0
663,10,154.5,188,0
663,11,137.5,188.5,0
663,12,120,188.5,0
663,13,104,189,0
663,14,85.5,189,0
663,15,67,189,0
663,16,52,189.5,0
663,17,34.5,190,0
663,18,17.5,190.333333333333,0
664,1,36.5,124,0
664,2,59.5,123,0
664,3,83,122,0
664,4,107,121.5,0
664,5,130.5,120.5,0
664,6,154,119.5,0
664,7,178.5,118.5,0
664,8,203,117.5,0
664,9,228.5,117,0
664,10,253,116,0
664,11,278.5,115,0
664,12,304.5,114,0
664,13,329.833333333333,113,0
665,1,314,169,0
665,2,294,169.5,0
665,3,273,170,0
665,4,253.5,170.5,0
665,5,235,170.5,0
665,6,215.5,171.5,0
665,7,195.5,172,0
665,8,176.5,172,0
665,9,158.5,172.5,0
665,10,139.5,173,0
665,11,120.5,173,0
665,12,102.5,174,0
665,13,84.5,174,0
665,14,66.5,175,0
665,15,48.5,175,0
665,16,30.5,175.5,0
665,17,12.5,176,0
666,1,43,104.5,0
666,2,66.5,103.5,0
666,3,90,103,0
666,4,114,102,0
666,5,137,101,0
666,6,161.5,100,0
666,7,186.5,99,0
666,8,210.5,98,0
666,9,235.5,97,0
666,10,260.5,96.5,0
666,11,287,95.5,0
666,12,313.5,94.5,0
666,13,339.5,93.6666666666667,0
667,1,55.5,84,0
667,2,77.5,82.5,0
667,3,101,81.5,0
667,4,124.5,80.5,0
667,5,148.5,79.5,0
667,6,172,78.5,0
667,7,196,77.5,0
667,8,221,76.5,0
667,9,245.5,75,0
667,10,270,74,0
667,11,295.5,73,0
667,12,320.333333333333,71.8333333333333,0
668,1,43.5,55.5,0
668,2,69.5,54.5,0
668,3,95,53.5,0
668,4,122,51.5,0
668,5,149,50.5,0
668,6,175.5,49.5,0
668,7,203,47.5,0
668,8,231,46,0
668,9,258.5,45,0
668,10,287,43.5,0
668,11,316,42.5,0
668,12,344.333333333333,41.3333333333333,0
669,1,318.5,166,0
669,2,298,167.5,0
669,3,277,167.5,0
669,4,257,168.5,0
669,5,237.5,168.5,0
669,6,217,169,0
669,7,197,170,0
669,8,177.5,170,0
669,9,158.5,170.5,0
669,10,139.5,170.5,0
669,11,119.5,172,0
669,12,101.5,172.5,0
669,13,83,172.5,0
669,14,64.5,173,0
669,15,45.5,173,0
669,16,27.5,173,0
669,17,9,173.166666666667,0
670,1,32.5,103.5,0
670,2,54.5,102,0
670,3,76.5,101.5,0
670,4,98.5,100.5,0
670,5,121.5,100,0
670,6,145,99,0
670,7,167.5,98,0
670,8,190,97,0
670,9,214,96,0
670,10,238,95,0
670,11,262,94.5,0
670,12,286,93.5,0
670,13,311,92.5,0
670,14,335.333333333333,91.6666666666667,0
671,1,308,177,0
671,2,289,177,0
671,3,270.5,177.5,0
671,4,251.5,178,0
671,5,233.5,178,0
671,6,216,178.5,0
671,7,198,179,0
671,8,180,179,0
671,9,163,179.5,0
671,10,145.5,180,0
671,11,127.5,180,0
671,12,110.5,181,0
671,13,94,181,0
671,14,77,181,0
671,15,59.5,181.5,0
671,16,43,182,0
671,17,27,182,0
671,18,10.3333333333333,182.333333333333,0
672,1,42,63,0
672,2,69,61.5,0
672,3,95,58,0
672,4,123,59,0
672,5,151.5,57.5,0
672,6,178.5,53.5,0
672,7,207,52,0
672,8,237,51,0
672,9,267.5,49.5,0
672,10,296,50.5,0
672,11,325.666666666667,50,0
673,1,315,168,0
673,2,295,168.5,0
673,3,274,169,0
673,4,254,169,0
673,5,234.5,170,0
673,6,215.5,170.5,0
673,7,195.5,171,0
673,8,178,171,0
673,9,158,171.5,0
673,10,139.5,171.5,0
673,11,121,171.5,0
673,12,101,172,0
673,13,83.5,173.5,0
673,14,65,173.5,0
673,15,46.5,173,0
673,16,28,173.5,0
673,17,9.5,173.5,0
674,1,318.5,185.5,0
674,2,299,186,0
674,3,280,186,0
674,4,261.5,186.5,0
674,5,244,187,0
674,6,225.5,187,0
674,7,208.5,188,0
674,8,190.5,188,0
674,9,171,188,0
674,10,154.5,187.5,0
674,11,137,188.5,0
674,12,120,188.5,0
674,13,103,189,0
674,14,85,189.5,0
674,15,68.5,190,0
674,16,52.5,190,0
674,17,36,190.5,0
674,18,19.6666666666667,190.833333333333,0
675,1,32,102.5,0
675,2,54,101.5,0
675,3,77,100.5,0
675,4,99,99.5,0
675,5,121.5,98.5,0
675,6,145,98,0
675,7,168,97,0
675,8,191.5,96,0
675,9,216,95,0
675,10,241,94,0
675,11,263.5,93,0
675,12,289.5,92,0
675,13,314,91,0
675,14,338.333333333333,90,0
676,1,326.5,192.5,0
676,2,309.5,192.5,0
676,3,293.5,192.5,0
676,4,277,192.5,0
676,5,261.5,192.5,0
676,6,246,193,0
676,7,229,193,0
676,8,213,193,0
676,9,197.5,193,0
676,10,181,194,0
676,11,166.5,194,0
676,12,151,194,0
676,13,136,194,0
676,14,120.5,194,0
676,15,105,194,0
676,16,90,194.5,0
676,17,76,194.5,0
676,18,60.5,195,0
676,19,45.5,194.5,0
676,20,30.5,194.5,0
676,21,15.3333333333333,194.5,0
677,1,313,169,0
677,2,292.5,169.5,0
677,3,272.5,170,0
677,4,252,170.5,0
677,5,232,171,0
677,6,212.5,171.5,0
677,7,192.5,172,0
677,8,173.5,172.5,0
677,9,154.5,172.5,0
677,10,135.5,173.5,0
677,11,116.5,173.5,0
677,12,98,173.5,0
677,13,78.5,174.5,0
677,14,60.5,175,0
677,15,42.5,175.5,0
677,16,24,176.166666666667,0
678,1,324.5,177,0
678,2,304.5,178,0
678,3,285,178,0
678,4,266,178,0
678,5,248,179,0
678,6,229.5,179,0
678,7,209,179.5,0
678,8,192,180,0
678,9,173.5,180,0
678,10,155,180.5,0
678,11,137,181,0
678,12,119,181,0
678,13,101,181.5,0
678,14,83.5,182,0
678,15,66,182,0
678,16,40,182.5,0
678,17,23,183,0
678,18,2.83333333333333,183.333333333333,0
679,1,73,84.5,0
679,2,94.5,83,0
679,3,115.5,83.5,0
679,4,136.5,82.5,0
679,5,157.5,82.5,0
679,6,179.5,82,0
679,7,201.5,80.5,0
679,8,223.5,79.5,0
679,9,249,79.5,0
679,10,271,78.5,0
679,11,292.5,78,0
679,12,315.5,77.5,0
680,1,49,57.5,0
680,2,73.5,56.5,0
680,3,98,55.5,0
680,4,124,53.5,0
680,5,149,51.5,0
680,6,177,50.5,0
680,7,217,48.5,0
680,8,244.5,47.5,0
680,9,270,46,0
680,10,300,44.5,0
680,11,327.666666666667,43.1666666666667,0
681,1,50,105,0
681,2,74.5,104,0
681,3,99,103,0
681,4,124.5,102,0
681,5,149.5,101,0
681,6,187.5,99.5,0
681,7,213.5,98.5,0
681,8,240,98,0
681,9,265.5,97,0
681,10,293,96,0
681,11,319.5,95.1666666666667,0
682,1,41,118,0
682,2,65,117,0
682,3,99.5,116.5,0
682,4,123.5,115,0
682,5,148.5,115,0
682,6,173.5,114.5,0
682,7,198,113,0
682,8,236,112,0
682,9,261.5,110.5,0
682,10,287,109.5,0
682,11,313.5,109,0
682,12,339.333333333333,108,0
683,1,40.5,60.5,0
683,2,78.5,58.5,0
683,3,102.5,57.5,0
683,4,129,56,0
683,5,155,54.5,0
683,6,180.5,53.5,0
683,7,220,51.5,0
683,8,248,50,0
683,9,275,48.5,0
683,10,303.5,47.5,0
683,11,331.333333333333,46.1666666666667,0
684,1,318,178,0
684,2,287,178.5,0
684,3,267.5,179,0
684,4,247.5,179.5,0
684,5,227.5,179.5,0
684,6,207,180.5,0
684,7,178,181.5,0
684,8,159,181.5,0
684,9,140,181.5,0
684,10,121,182,0
684,11,103,182.5,0
684,12,84.5,182.5,0
684,13,65.5,183,0
684,14,47.5,183.5,0
684,15,29.5,184,0
684,16,11.1666666666667,184.5,0
685,1,55,82.5,0
685,2,79,81.5,0
685,3,101,80,0
685,4,124.5,79,0
685,5,145,78,0
685,6,169,77,0
685,7,195,76,0
685,8,220.5,75,0
685,9,245,73,0
