x,y,z,trajectory,cluster
81,189.5,0,600,6
64,189.5,0,600,6
46.5,190,0,600,6
31,190,0,600,6
14.33333,190.1667,0,600,6
310,185.5,0,601,6
293,185.5,0,601,6
276,186,0,601,6
258.5,186,0,601,6
242.5,187,0,601,6
226,187,0,601,6
209,187,0,601,6
193,188,0,601,6
177,188,0,601,6
161.5,188,0,601,6
147,189.5,0,601,6
129.5,190,0,601,6
114,190.5,0,601,6
98.5,190.5,0,601,6
83,190.5,0,601,6
67.5,190,0,601,6
53,190,0,601,6
37.5,191,0,601,6
22.33333,191.1667,0,601,6
320.5,193.5,0,602,6
303,193.5,0,602,6
287.5,194,0,602,6
268,194,0,602,6
250.5,194.5,0,602,6
234.5,194.5,0,602,6
217.5,195,0,602,6
200.5,195.5,0,602,6
183.5,195.5,0,602,6
166,196,0,602,6
149.5,196.5,0,602,6
125,196.5,0,602,6
108,196.5,0,602,6
91,197,0,602,6
75,197.5,0,602,6
59,197.5,0,602,6
42.5,197.5,0,602,6
26,198,0,602,6
9.666667,198.1667,0,602,6
320.5,178,0,603,6
301,179,0,603,6
279.5,179,0,603,6
259.5,180,0,603,6
239,180,0,603,6
210.5,181,0,603,6
190.5,181,0,603,6
171.5,181.5,0,603,6
153,182,0,603,6
134.5,182,0,603,6
115,182.5,0,603,6
96,183,0,603,6
78,183.5,0,603,6
60.5,183.5,0,603,6
42,184.5,0,603,6
24,185,0,603,6
316,178,0,604,6
297,178,0,604,6
278.5,179,0,604,6
260.5,179,0,604,6
241,179.5,0,604,6
223,180,0,604,6
205.5,180.5,0,604,6
187,181,0,604,6
169,181,0,604,6
151.5,181.5,0,604,6
135,181.5,0,604,6
117,182,0,604,6
99,182.5,0,604,6
82,182.5,0,604,6
66,183,0,604,6
49,183.5,0,604,6
32.33333,183.8333,0,604,6
324,184.5,0,605,6
302.5,185.5,0,605,6
282,185.5,0,605,6
261,185.5,0,605,6
241.5,186.5,0,605,6
220,187,0,605,6
200.5,187.5,0,605,6
181.5,187.5,0,605,6
161.5,188.5,0,605,6
141.5,188.5,0,605,6
122.5,189,0,605,6
104,189,0,605,6
84.5,190,0,605,6
65.5,190,0,605,6
47.5,190,0,605,6
29,190.5,0,605,6
10.5,190.6667,0,605,6
316,194,0,606,6
300,194.5,0,606,6
284.5,194.5,0,606,6
269,194,0,606,6
253,194.5,0,606,6
237,195,0,606,6
221,195,0,606,6
205.5,195,0,606,6
189.5,195.5,0,606,6
174,196,0,606,6
159,196,0,606,6
143,196.5,0,606,6
127.5,197,0,606,6
113,197,0,606,6
99,197.5,0,606,6
83,197.5,0,606,6
67.5,198,0,606,6
53.5,198,0,606,6
39,198,0,606,6
23,199,0,606,6
8.166667,199.3333,0,606,6
314,184.5,0,607,6
296,185.5,0,607,6
276.5,185.5,0,607,6
259,186,0,607,6
241.5,186.5,0,607,6
223,186.5,0,607,6
204.5,186.5,0,607,6
187.5,187,0,607,6
170,187.5,0,607,6
152,187.5,0,607,6
135,188,0,607,6
118.5,188,0,607,6
100.5,189,0,607,6
84.5,189,0,607,6
67.5,189.5,0,607,6
51.5,190,0,607,6
34.5,190,0,607,6
17.83333,190.3333,0,607,6
320.5,178,0,608,6
302,178,0,608,6
284.5,179,0,608,6
266.5,179.5,0,608,6
248.5,179.5,0,608,6
232,180,0,608,6
215.5,180.5,0,608,6
198.5,180.5,0,608,6
180.5,181,0,608,6
164,181,0,608,6
147,181.5,0,608,6
130.5,181.5,0,608,6
113,182,0,608,6
97.5,182.5,0,608,6
81.5,182.5,0,608,6
64.5,183.5,0,608,6
49,183.5,0,608,6
32,183.5,0,608,6
15.5,183.8333,0,608,6
315.5,187.5,0,609,6
297,186,0,609,6
278.5,188,0,609,6
262,188.5,0,609,6
244.5,188.5,0,609,6
218.5,187.5,0,609,6
200.5,187.5,0,609,6
176,189.5,0,609,6
159.5,189.5,0,609,6
134,190.5,0,609,6
110,191,0,609,6
93,191.5,0,609,6
77,190.5,0,609,6
61,192,0,609,6
46,192.5,0,609,6
29.5,192.5,0,609,6
13.66667,193.1667,0,609,6
324,192,0,610,6
296,193,0,610,6
276.5,193.5,0,610,6
257.5,194,0,610,6
239,194,0,610,6
221,194.5,0,610,6
203,195,0,610,6
184,195,0,610,6
167,195.5,0,610,6
149,196,0,610,6
132,196,0,610,6
114,197,0,610,6
97,197,0,610,6
80,197,0,610,6
54,198,0,610,6
37,199,0,610,6
17,199.6667,0,610,6
316.5,187,0,611,6
299,187.5,0,611,6
271.5,188.5,0,611,6
253,188,0,611,6
236,188.5,0,611,6
209.5,189,0,611,6
192.5,189,0,611,6
175.5,189.5,0,611,6
159,189.5,0,611,6
142,190.5,0,611,6
125,190.5,0,611,6
109,190.5,0,611,6
92.5,191,0,611,6
68,191,0,611,6
52,192,0,611,6
36.5,192,0,611,6
17.83333,192.3333,0,611,6
319,186.5,0,612,6
301,187,0,612,6
283,187.5,0,612,6
265,187.5,0,612,6
248.5,187.5,0,612,6
231,188,0,612,6
213.5,188,0,612,6
197,188.5,0,612,6
180.5,189,0,612,6
164.5,189,0,612,6
146.5,189.5,0,612,6
130.5,190,0,612,6
115,190,0,612,6
98.5,190,0,612,6
82.5,191,0,612,6
66,191,0,612,6
50.5,191,0,612,6
34.5,191,0,612,6
18.5,191,0,612,6
327,194,0,613,6
307,194.5,0,613,6
287,194.5,0,613,6
268,195,0,613,6
248,195,0,613,6
229,195,0,613,6
209.5,195,0,613,6
191.5,195.5,0,613,6
172.5,196,0,613,6
153.5,196,0,613,6
136,197,0,613,6
118,197,0,613,6
99.5,197.5,0,613,6
81.5,198,0,613,6
63.5,198,0,613,6
46.5,198.5,0,613,6
28.5,198,0,613,6
10.83333,198,0,613,6
321.5,180,0,614,6
297.5,180,0,614,6
275,180.5,0,614,6
252,181,0,614,6
230,181.5,0,614,6
209,181.5,0,614,6
186.5,182.5,0,614,6
165,182.5,0,614,6
144.5,183,0,614,6
122.5,183.5,0,614,6
102,184,0,614,6
81,184.5,0,614,6
61.5,185,0,614,6
40.5,185.5,0,614,6
20,186,0,614,6
314.5,186,0,615,6
294.5,186.5,0,615,6
275.5,187,0,615,6
257.5,187.5,0,615,6
238,188,0,615,6
219,188,0,615,6
201,188.5,0,615,6
183,188.5,0,615,6
165,188.5,0,615,6
146,189,0,615,6
129,189.5,0,615,6
111,189.5,0,615,6
93.5,189.5,0,615,6
76,190.5,0,615,6
58.5,190.5,0,615,6
41.5,191.5,0,615,6
24.5,191.5,0,615,6
7.333333,191.8333,0,615,6
320.5,177,0,616,6
298.5,177.5,0,616,6
276,177.5,0,616,6
254.5,178.5,0,616,6
234,178.5,0,616,6
210.5,179,0,616,6
189.5,179.5,0,616,6
169.5,179.5,0,616,6
147,180.5,0,616,6
127,180.5,0,616,6
107,181.5,0,616,6
86.5,181.5,0,616,6
65.5,182.5,0,616,6
45.5,182.5,0,616,6
26,183.5,0,616,6
5.833333,184.1667,0,616,6
319.5,186,0,617,6
301.5,186.5,0,617,6
283.5,187,0,617,6
266,187,0,617,6
249,186.5,0,617,6
231.5,188,0,617,6
213.5,188,0,617,6
197,187.5,0,617,6
180,188,0,617,6
163,189,0,617,6
146.5,189,0,617,6
130.5,189,0,617,6
114.5,190,0,617,6
98.5,190,0,617,6
81.5,190.5,0,617,6
66,191.5,0,617,6
50.5,191,0,617,6
34.5,191.5,0,617,6
18.83333,191.8333,0,617,6
315.5,195.5,0,618,6
299,195.5,0,618,6
281,195.5,0,618,6
264.5,196.5,0,618,6
248,197,0,618,6
231,197.5,0,618,6
214,197.5,0,618,6
197.5,198,0,618,6
181.5,198,0,618,6
165.5,198,0,618,6
149,198.5,0,618,6
133,199,0,618,6
118,199,0,618,6
102,199,0,618,6
86,199,0,618,6
70.5,200,0,618,6
55.5,200,0,618,6
39.5,200.5,0,618,6
24.5,201,0,618,6
9.166667,201.3333,0,618,6
313,178,0,619,6
293.5,179,0,619,6
275.5,179,0,619,6
258,179.5,0,619,6
240,180,0,619,6
222.5,180,0,619,6
204.5,180.5,0,619,6
188,181,0,619,6
171,181.5,0,619,6
153.5,181.5,0,619,6
136.5,181.5,0,619,6
121,182.5,0,619,6
104.5,182.5,0,619,6
87.5,183.5,0,619,6
71.5,183.5,0,619,6
54.5,184,0,619,6
38.5,184.5,0,619,6
22.16667,184.8333,0,619,6
312.5,185.5,0,620,6
294.5,185.5,0,620,6
278,186.5,0,620,6
261,186.5,0,620,6
244,187,0,620,6
227,187,0,620,6
202.5,187.5,0,620,6
186.5,188,0,620,6
169.5,188.5,0,620,6
154,188.5,0,620,6
138.5,189,0,620,6
122,189,0,620,6
106.5,189,0,620,6
90.5,189,0,620,6
76,190,0,620,6
60,190,0,620,6
45,190,0,620,6
29,191,0,620,6
13.33333,191.3333,0,620,6
314.5,185.5,0,621,6
297,186,0,621,6
279.5,186,0,621,6
262,186.5,0,621,6
245,186.5,0,621,6
228,186.5,0,621,6
211.5,187.5,0,621,6
194.5,187.5,0,621,6
178,187.5,0,621,6
161.5,188.5,0,621,6
145,188.5,0,621,6
129,188.5,0,621,6
113.5,189.5,0,621,6
97,189.5,0,621,6
81.5,189.5,0,621,6
65,189.5,0,621,6
49.5,190,0,621,6
34,190.5,0,621,6
18.16667,190.8333,0,621,6
311.5,195.5,0,622,6
295.5,195.5,0,622,6
278.5,195.5,0,622,6
262.5,196,0,622,6
246,196,0,622,6
230,196,0,622,6
214,196,0,622,6
198.5,196.5,0,622,6
182.5,197,0,622,6
166.5,197,0,622,6
151,197,0,622,6
135.5,198,0,622,6
120.5,198,0,622,6
104.5,198,0,622,6
89.5,198,0,622,6
75,199,0,622,6
59.5,199,0,622,6
44.5,199.5,0,622,6
29.5,200,0,622,6
14.33333,200.3333,0,622,6
317.5,186.5,0,623,6
298,186.5,0,623,6
278.5,186.5,0,623,6
259,187.5,0,623,6
240.5,187.5,0,623,6
221,187.5,0,623,6
202,188.5,0,623,6
184,188.5,0,623,6
165,188.5,0,623,6
147,188.5,0,623,6
128.5,189.5,0,623,6
110.5,189.5,0,623,6
93,190,0,623,6
75,190.5,0,623,6
57.5,190.5,0,623,6
40,191,0,623,6
22.33333,191.3333,0,623,6
316.5,187.5,0,624,6
298,187.5,0,624,6
279.5,188,0,624,6
261.5,188.5,0,624,6
243.5,189,0,624,6
225,189,0,624,6
207.5,189.5,0,624,6
189.5,190,0,624,6
172,190,0,624,6
155,190,0,624,6
138,190,0,624,6
120.5,190,0,624,6
103.5,191,0,624,6
87,191,0,624,6
70,191,0,624,6
53.5,192,0,624,6
37,192,0,624,6
20.33333,192.3333,0,624,6
319.5,186.5,0,625,6
302,187,0,625,6
284.5,187,0,625,6
268,187,0,625,6
250.5,188,0,625,6
233.5,188,0,625,6
217,188,0,625,6
200,189,0,625,6
183.5,189,0,625,6
167,189,0,625,6
151,189.5,0,625,6
135,190,0,625,6
119,190,0,625,6
103,190,0,625,6
87.5,190.5,0,625,6
72,191,0,625,6
56.5,191,0,625,6
41,191.5,0,625,6
25.5,191.5,0,625,6
10,191.6667,0,625,6
320,192.5,0,626,6
303.5,193,0,626,6
285.5,192.5,0,626,6
268.5,193.5,0,626,6
251.5,193.5,0,626,6
235,193.5,0,626,6
218,193.5,0,626,6
202,194,0,626,6
186,195,0,626,6
169,194.5,0,626,6
153,194.5,0,626,6
137,196,0,626,6
121,196,0,626,6
105,196,0,626,6
89.5,196,0,626,6
73.5,197,0,626,6
58.5,197,0,626,6
42.5,197,0,626,6
27.5,198,0,626,6
12.16667,198.3333,0,626,6
324,187,0,627,6
305.5,187.5,0,627,6
287,187.5,0,627,6
269,187.5,0,627,6
251.5,188,0,627,6
233.5,188,0,627,6
207,189,0,627,6
190.5,189,0,627,6
173,189,0,627,6
156.5,190,0,627,6
139.5,190,0,627,6
122.5,190,0,627,6
98,190.5,0,627,6
73.5,191,0,627,6
57.5,191.5,0,627,6
41.5,191.5,0,627,6
25.5,191.5,0,627,6
9.5,191.6667,0,627,6
315,177.5,0,628,6
296,179,0,628,6
276,178,0,628,6
257,178.5,0,628,6
238,178.5,0,628,6
219,180,0,628,6
201,179,0,628,6
183,179,0,628,6
164,180,0,628,6
146,180,0,628,6
129,180,0,628,6
111,182.5,0,628,6
93,181,0,628,6
75.5,183.5,0,628,6
58.5,183.5,0,628,6
41,183.5,0,628,6
23.66667,184.3333,0,628,6
324.5,185.5,0,629,6
304.5,185.5,0,629,6
285.5,185.5,0,629,6
267,186.5,0,629,6
246.5,186.5,0,629,6
229,186.5,0,629,6
211.5,187.5,0,629,6
193,187.5,0,629,6
173,188,0,629,6
154.5,188,0,629,6
137.5,188.5,0,629,6
120,188.5,0,629,6
104,189,0,629,6
85.5,189,0,629,6
67,189,0,629,6
52,189.5,0,629,6
34.5,190,0,629,6
17.5,190.3333,0,629,6
308,177,0,630,6
289,177,0,630,6
270.5,177.5,0,630,6
251.5,178,0,630,6
233.5,178,0,630,6
216,178.5,0,630,6
198,179,0,630,6
180,179,0,630,6
163,179.5,0,630,6
145.5,180,0,630,6
127.5,180,0,630,6
110.5,181,0,630,6
94,181,0,630,6
77,181,0,630,6
59.5,181.5,0,630,6
43,182,0,630,6
27,182,0,630,6
10.33333,182.3333,0,630,6
318.5,185.5,0,631,6
299,186,0,631,6
280,186,0,631,6
261.5,186.5,0,631,6
244,187,0,631,6
225.5,187,0,631,6
208.5,188,0,631,6
190.5,188,0,631,6
171,188,0,631,6
154.5,187.5,0,631,6
137,188.5,0,631,6
120,188.5,0,631,6
103,189,0,631,6
85,189.5,0,631,6
68.5,190,0,631,6
52.5,190,0,631,6
36,190.5,0,631,6
19.66667,190.8333,0,631,6
326.5,192.5,0,632,6
309.5,192.5,0,632,6
293.5,192.5,0,632,6
277,192.5,0,632,6
261.5,192.5,0,632,6
246,193,0,632,6
229,193,0,632,6
213,193,0,632,6
197.5,193,0,632,6
181,194,0,632,6
166.5,194,0,632,6
151,194,0,632,6
136,194,0,632,6
120.5,194,0,632,6
105,194,0,632,6
90,194.5,0,632,6
76,194.5,0,632,6
60.5,195,0,632,6
45.5,194.5,0,632,6
30.5,194.5,0,632,6
15.33333,194.5,0,632,6
329,194,0,633,6
312,194.5,0,633,6
293,194,0,633,6
273,194,0,633,6
254.5,194.5,0,633,6
236,194.5,0,633,6
217.5,194.5,0,633,6
198.5,195.5,0,633,6
180,195.5,0,633,6
161.5,196,0,633,6
144,196,0,633,6
126.5,196.5,0,633,6
108.5,196.5,0,633,6
91,196.5,0,633,6
74,196.5,0,633,6
56.5,197.5,0,633,6
39,198,0,633,6
22,198.5,0,633,6
4.666667,199.1667,0,633,6
313.5,185,0,634,6
294,185.5,0,634,6
273,186,0,634,6
253.5,186,0,634,6
234.5,186.5,0,634,6
215.5,187,0,634,6
195,187.5,0,634,6
176,187.5,0,634,6
157.5,188,0,634,6
139.5,188.5,0,634,6
120.5,188.5,0,634,6
101,188.5,0,634,6
84,189.5,0,634,6
65,189.5,0,634,6
47,189.5,0,634,6
28.5,190.5,0,634,6
10,190.8333,0,634,6
314.5,186.5,0,635,6
293.5,187,0,635,6
274,187.5,0,635,6
254.5,187.5,0,635,6
235.5,188,0,635,6
216.5,188,0,635,6
197,188.5,0,635,6
178,189,0,635,6
159.5,189.5,0,635,6
141,190,0,635,6
113.5,190,0,635,6
95.5,191,0,635,6
69.5,191,0,635,6
42.5,192,0,635,6
25.5,192,0,635,6
2.166667,192.3333,0,635,6
321.5,188,0,636,6
302.5,186.5,0,636,6
284,187,0,636,6
266,187.5,0,636,6
247.5,187.5,0,636,6
229.5,187.5,0,636,6
212,188,0,636,6
194,188.5,0,636,6
177,190,0,636,6
159.5,191,0,636,6
142.5,190.5,0,636,6
125.5,191,0,636,6
108.5,191.5,0,636,6
91.5,191.5,0,636,6
75,192,0,636,6
58.5,192.5,0,636,6
42,193.5,0,636,6
25,193.5,0,636,6
8.333333,194,0,636,6
313.5,183.5,0,637,6
294.5,183.5,0,637,6
275.5,184,0,637,6
257.5,184.5,0,637,6
238,185.5,0,637,6
220,185,0,637,6
202,185.5,0,637,6
184.5,186,0,637,6
165,186,0,637,6
148,186.5,0,637,6
131,187,0,637,6
113,187,0,637,6
96,188,0,637,6
80,188,0,637,6
62.5,188.5,0,637,6
45.5,189,0,637,6
29.5,189.5,0,637,6
12.66667,190,0,637,6
319,194.5,0,638,6
300.5,194.5,0,638,6
282,195,0,638,6
264.5,195,0,638,6
247,195.5,0,638,6
227.5,195.5,0,638,6
210.5,196.5,0,638,6
193,196,0,638,6
174.5,196.5,0,638,6
157,197,0,638,6
140.5,197,0,638,6
123.5,197.5,0,638,6
105.5,197.5,0,638,6
89,198,0,638,6
72,198,0,638,6
55.5,198,0,638,6
39,199,0,638,6
22,199,0,638,6
5.333333,199.3333,0,638,6
308.5,178,0,639,6
290,178.5,0,639,6
270,178.5,0,639,6
251,179,0,639,6
222.5,179.5,0,639,6
204,180,0,639,6
185,180.5,0,639,6
166,180.5,0,639,6
148,181,0,639,6
130.5,181,0,639,6
113,182,0,639,6
86,182.5,0,639,6
68.5,183,0,639,6
51.5,183,0,639,6
33.5,184,0,639,6
16,184.5,0,639,6
314,186,0,640,6
289.5,187,0,640,6
273,187,0,640,6
257,187,0,640,6
241,188,0,640,6
225,188,0,640,6
209.5,188,0,640,6
193,188.5,0,640,6
169.5,189,0,640,6
154.5,189.5,0,640,6
139.5,189.5,0,640,6
123.5,189.5,0,640,6
108.5,190,0,640,6
94.5,190,0,640,6
79.5,190.5,0,640,6
64.5,190.5,0,640,6
42.5,191.5,0,640,6
28.5,191.5,0,640,6
11.5,191.8333,0,640,6
311.5,194.5,0,641,6
296,194.5,0,641,6
280,194.5,0,641,6
265,194.5,0,641,6
250,195,0,641,6
235.5,195,0,641,6
219.5,195,0,641,6
204.5,195.5,0,641,6
189.5,196,0,641,6
174.5,196,0,641,6
159.5,196,0,641,6
144.5,196.5,0,641,6
129.5,197,0,641,6
114.5,197,0,641,6
100,197,0,641,6
86,198,0,641,6
71.5,198,0,641,6
57.5,198,0,641,6
43,198,0,641,6
28,198.5,0,641,6
13.5,198.6667,0,641,6
313,186.5,0,642,6
293,187,0,642,6
274.5,187.5,0,642,6
256,187.5,0,642,6
238,188.5,0,642,6
219.5,188.5,0,642,6
201.5,189,0,642,6
183,189.5,0,642,6
165.5,189.5,0,642,6
147.5,190,0,642,6
129.5,190,0,642,6
112.5,190.5,0,642,6
95.5,190.5,0,642,6
78.5,191,0,642,6
60.5,191,0,642,6
43.5,192,0,642,6
27,192,0,642,6
9.833333,192.3333,0,642,6
323.5,185.5,0,643,6
304,186,0,643,6
284.5,186,0,643,6
265,186.5,0,643,6
245.5,187,0,643,6
226.5,187.5,0,643,6
208,187.5,0,643,6
189.5,188,0,643,6
171,188.5,0,643,6
153,188.5,0,643,6
135,188.5,0,643,6
117,189.5,0,643,6
99,189.5,0,643,6
81,190.5,0,643,6
64.5,190.5,0,643,6
47,191.5,0,643,6
29,191.5,0,643,6
11.66667,191.8333,0,643,6
325,194,0,644,6
309,194,0,644,6
293,194.5,0,644,6
276.5,195,0,644,6
260,194,0,644,6
244,194.5,0,644,6
228.5,195,0,644,6
212.5,196,0,644,6
196.5,196,0,644,6
181,195.5,0,644,6
166.5,197,0,644,6
150.5,196,0,644,6
134.5,196,0,644,6
120,197,0,644,6
105.5,197,0,644,6
90.5,197,0,644,6
75.5,197,0,644,6
60.5,198,0,644,6
46,198,0,644,6
31.5,198.5,0,644,6
16.83333,199,0,644,6
320.5,187,0,645,6
299,188,0,645,6
278,188,0,645,6
258,188.5,0,645,6
238,189,0,645,6
217.5,189,0,645,6
197.5,189.5,0,645,6
178,190,0,645,6
158.5,190.5,0,645,6
139,190.5,0,645,6
119.5,191,0,645,6
101,191.5,0,645,6
82.5,192,0,645,6
63.5,192,0,645,6
45,192.5,0,645,6
27.5,192,0,645,6
9.166667,192,0,645,6
303,187,0,646,6
285.5,187,0,646,6
267.5,187,0,646,6
250.5,188,0,646,6
234,188,0,646,6
216.5,189,0,646,6
199.5,189,0,646,6
182.5,189,0,646,6
166,189,0,646,6
141.5,189.5,0,646,6
125,190,0,646,6
109,190,0,646,6
93,190.5,0,646,6
68.5,190.5,0,646,6
53.5,191.5,0,646,6
37.5,191.5,0,646,6
19,191.8333,0,646,6
305,178,0,647,6
287,179,0,647,6
268.5,179.5,0,647,6
241,179.5,0,647,6
223.5,180,0,647,6
206,181,0,647,6
189.5,180.5,0,647,6
163.5,181.5,0,647,6
146,181.5,0,647,6
129,181.5,0,647,6
112.5,182.5,0,647,6
95,182.5,0,647,6
71,182.5,0,647,6
54,183.5,0,647,6
38,184,0,647,6
19,184.5,0,647,6
325,177,0,648,6
303,178,0,648,6
282,178,0,648,6
259.5,178.5,0,648,6
238.5,179,0,648,6
217.5,179,0,648,6
197,180,0,648,6
176,180,0,648,6
155.5,181,0,648,6
136,181,0,648,6
115.5,181,0,648,6
95,182,0,648,6
74.83334,182.3333,0,648,6
320.5,186,0,649,6
300,186.5,0,649,6
279.5,187,0,649,6
259,187.5,0,649,6
240,187.5,0,649,6
219.5,188.5,0,649,6
199.5,188.5,0,649,6
180.5,188.5,0,649,6
161.5,189.5,0,649,6
142.5,189.5,0,649,6
123.5,189.5,0,649,6
105,190.5,0,649,6
87,190.5,0,649,6
68,190.5,0,649,6
50,191.5,0,649,6
32,191.5,0,649,6
13.66667,191.8333,0,649,6
323.5,195,0,650,6
307,195,0,650,6
291.5,195.5,0,650,6
266,196,0,650,6
250.5,196,0,650,6
235,196,0,650,6
219.5,196,0,650,6
203.5,196.5,0,650,6
187.5,196.5,0,650,6
172.5,197,0,650,6
157.5,197.5,0,650,6
141.5,197.5,0,650,6
126.5,197.5,0,650,6
112.5,198.5,0,650,6
97.5,198.5,0,650,6
82,198.5,0,650,6
67.5,198.5,0,650,6
53.5,199.5,0,650,6
38.5,199.5,0,650,6
24,199.8333,0,650,6
324,186.5,0,651,6
304.5,186,0,651,6
285.5,186.5,0,651,6
267,187,0,651,6
249,187,0,651,6
230.5,187.5,0,651,6
212.5,187.5,0,651,6
195.5,188.5,0,651,6
178,188.5,0,651,6
160,188.5,0,651,6
143,189.5,0,651,6
126,189.5,0,651,6
109,189.5,0,651,6
92,190,0,651,6
75.5,191,0,651,6
59,190.5,0,651,6
42.5,191,0,651,6
26,192,0,651,6
9.5,192.3333,0,651,6
318.5,178.5,0,652,6
298.5,179,0,652,6
278.5,179.5,0,652,6
258.5,179.5,0,652,6
239.5,180,0,652,6
221,180.5,0,652,6
201.5,181,0,652,6
183,181,0,652,6
164,182,0,652,6
145.5,182,0,652,6
127,182,0,652,6
109,183,0,652,6
91,183,0,652,6
73,183.5,0,652,6
55,184,0,652,6
37,184.5,0,652,6
19,185,0,652,6
313,187.5,0,653,6
292,187,0,653,6
271.5,187.5,0,653,6
251,188,0,653,6
231,188.5,0,653,6
211,189,0,653,6
191.5,189,0,653,6
171.5,190,0,653,6
152.5,190,0,653,6
133,190.5,0,653,6
113.5,191,0,653,6
95,191.5,0,653,6
76.5,192,0,653,6
57.5,192,0,653,6
39,191.5,0,653,6
20.33333,191.5,0,653,6
317,179,0,654,6
296.5,179,0,654,6
277,179.5,0,654,6
257,180,0,654,6
236.5,180.5,0,654,6
218.5,180.5,0,654,6
198.5,181.5,0,654,6
180,181.5,0,654,6
161,182.5,0,654,6
142,182.5,0,654,6
123,182.5,0,654,6
105,183.5,0,654,6
87,183.5,0,654,6
68,184,0,654,6
51,184.5,0,654,6
24.5,185,0,654,6
3.666667,185.5,0,654,6
230,188,0,655,6
209.5,188,0,655,6
189,188,0,655,6
168,189,0,655,6
137.5,190,0,655,6
117.5,190,0,655,6
97.5,190.5,0,655,6
78,190.5,0,655,6
48.5,191,0,655,6
25.5,191.3333,0,655,6
313,178.5,0,656,6
292.5,179,0,656,6
273,179,0,656,6
253.5,180,0,656,6
233,180,0,656,6
214,181,0,656,6
195,181,0,656,6
166,181.5,0,656,6
147,182,0,656,6
128.5,182.5,0,656,6
110,182.5,0,656,6
92,183.5,0,656,6
73,183.5,0,656,6
46.5,184,0,656,6
25.33333,184.5,0,656,6
314,186,0,657,6
298.5,186,0,657,6
276,187,0,657,6
261,187,0,657,6
245.5,187,0,657,6
231,187.5,0,657,6
216,187.5,0,657,6
201.5,188,0,657,6
187,188.5,0,657,6
166,189,0,657,6
151,189.5,0,657,6
137,189.5,0,657,6
123,189.5,0,657,6
109.5,190.5,0,657,6
96,190.5,0,657,6
82,190.5,0,657,6
68,190.5,0,657,6
55,191,0,657,6
41,191.5,0,657,6
27,191.5,0,657,6
13.33333,191.8333,0,657,6
326,183.5,0,658,6
308.5,184,0,658,6
291.5,184,0,658,6
274,184.5,0,658,6
256,184.5,0,658,6
239,184.5,0,658,6
222,185.5,0,658,6
205.5,185.5,0,658,6
188.5,185.5,0,658,6
171.5,185.5,0,658,6
155.5,186.5,0,658,6
138.5,186.5,0,658,6
122,186.5,0,658,6
105.5,186.5,0,658,6
89,187.5,0,658,6
73,187.5,0,658,6
57,187.5,0,658,6
40.5,188,0,658,6
24.5,188,0,658,6
8.333333,188.1667,0,658,6
317.5,184.5,0,659,6
299,184.5,0,659,6
270,185,0,659,6
250.5,185.5,0,659,6
231.5,185.5,0,659,6
204.5,186,0,659,6
176.5,186.5,0,659,6
158.5,187,0,659,6
140.5,187.5,0,659,6
114,188,0,659,6
87.5,188.5,0,659,6
70,189,0,659,6
52.5,189,0,659,6
27,189.5,0,659,6
6.833333,189.8333,0,659,6
323,188.5,0,660,6
295.5,189,0,660,6
277.5,189,0,660,6
259.5,189.5,0,660,6
241.5,190,0,660,6
224.5,190,0,660,6
206.5,191,0,660,6
189,191,0,660,6
163.5,191.5,0,660,6
146,192,0,660,6
130,192,0,660,6
113,192,0,660,6
96.5,192.5,0,660,6
80,193,0,660,6
55.5,193.5,0,660,6
39,193.5,0,660,6
23.5,193,0,660,6
4.666667,193,0,660,6
326,192,0,661,6
306.5,192.5,0,661,6
292,192.5,0,661,6
277.5,192.5,0,661,6
264.5,193,0,661,6
252,193.5,0,661,6
238.5,193.5,0,661,6
226,193.5,0,661,6
210.5,194,0,661,6
198,194,0,661,6
185.5,194.5,0,661,6
172.5,195,0,661,6
159.5,195,0,661,6
147,195.5,0,661,6
134,195.5,0,661,6
122,195.5,0,661,6
108.5,195.5,0,661,6
96.5,196.5,0,661,6
84,196.5,0,661,6
71.5,196.5,0,661,6
59,197,0,661,6
47,197.5,0,661,6
34.5,197.5,0,661,6
22,198,0,661,6
9.666667,198.3333,0,661,6
321,195,0,662,6
307,195.5,0,662,6
294,195.5,0,662,6
280,195.5,0,662,6
266,196,0,662,6
252.5,196,0,662,6
239.5,196,0,662,6
226.5,196,0,662,6
212.5,196,0,662,6
199.5,196,0,662,6
187,196.5,0,662,6
174,197.5,0,662,6
161,197.5,0,662,6
148.5,197,0,662,6
136.5,198,0,662,6
123,198,0,662,6
111,198.5,0,662,6
98.5,198.5,0,662,6
85.83334,198.6667,0,662,6
310.5,184.5,0,663,6
292.5,186,0,663,6
275,185.5,0,663,6
257,185.5,0,663,6
240,187,0,663,6
221.5,187,0,663,6
204.5,185.5,0,663,6
188,186,0,663,6
170.6667,185.6667,0,663,6
41,106,0,664,7
79,104.5,0,664,7
117.5,103,0,664,7
157.5,101.5,0,664,7
197.5,99.5,0,664,7
241,98,0,664,7
282.5,96.5,0,664,7
324.1667,94.83334,0,664,7
52,81,0,665,7
91.5,79.5,0,665,7
130.5,77.5,0,665,7
170.5,75.5,0,665,7
213.5,73.5,0,665,7
257.5,72,0,665,7
300,70,0,665,7
343.1667,68.16666,0,665,7
42,100.5,0,666,7
81.5,99.5,0,666,7
121.5,97.5,0,666,7
162.5,97,0,666,7
203.5,95,0,666,7
246,93,0,666,7
